"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible","bikes_allowed"
"997-1","997-2514","997-2514_0421","Bon Viatge","","","VT11","997-8","",""
"997-1","997-2514","997-2514_0422","Francesc Macià","","","VT11","997-7","",""
"997-2","997-merged_252f999e9f62d8411e84","997-2514_0423","Llevant-L.Planes","","","VT11","997-10","",""
"997-2","997-2514","997-2514_0424","Francesc Macià","","","VT11","997-2","",""
"997-1","997-2514","997-2514_0425","Bon Viatge","","","VT11","997-6","",""
"997-1","997-2514","997-2514_0426","Francesc Macià","","","VT11","997-7","",""
"997-1","997-2514","997-2514_0047","Bon Viatge","","","VT11","997-8","",""
"997-1","997-2514","997-2514_0048","Francesc Macià","","","VT11","997-9","",""
"997-1","997-2514","997-2514_0049","Bon Viatge","","","VT11","997-6","",""
"997-3","997-2514","997-2514_0283","Francesc Macià","","","VT12","997-12","",""
"997-3","997-2514","997-2514_0427","Francesc Macià","","","VT12","997-12","",""
"997-2","997-2514","997-2514_0428","Llevant-L.Planes","","","VT12","997-10","",""
"997-2","997-2514","997-2514_0429","Francesc Macià","","","VT12","997-3","",""
"997-3","997-2514","997-2514_0430","Sant Feliu|C.C.","","","VT12","997-4","",""
"997-3","997-2514","997-2514_0431","Francesc Macià","","","VT12","997-5","",""
"997-1","997-2514","997-2514_0432","Bon Viatge","","","VT12","997-6","",""
"997-1","997-2514","997-2514_0433","Francesc Macià","","","VT12","997-7","",""
"997-2","997-2514","997-2514_0434","Llevant-L.Planes","","","VT12","997-10","",""
"997-2","997-2514","997-2514_0435","Francesc Macià","","","VT12","997-2","",""
"997-3","997-merged_0e2e275090ff1ecbeb9c","997-2514_0436","Sant Feliu|C.C.","","","VT12","997-11","",""
"997-3","997-2514","997-2514_0437","Francesc Macià","","","VT12","997-5","",""
"997-2","997-2514","997-2514_0144","Llevant-L.Planes","","","VT12","997-1","",""
"997-2","997-2514","997-2514_0145","Francesc Macià","","","VT12","997-3","",""
"997-3","997-2514","997-2514_0232","Sant Feliu|C.C.","","","VT12","997-4","",""
"997-3","997-merged_252f999e9f62d8411e84","997-2514_0233","Francesc Macià","","","VT12","997-5","",""
"997-3","997-2514","997-2514_0234","Sant Feliu|C.C.","","","VT12","997-11","",""
"997-3","997-2514","997-2514_0235","Francesc Macià","","","VT12","997-5","",""
"997-3","997-merged_252f999e9f62d8411e84","997-2514_0236","Sant Feliu|C.C.","","","VT12","997-11","",""
"997-3","997-2514","997-2514_0237","Francesc Macià","","","VT12","997-5","",""
"997-1","997-2514","997-2514_0005","Bon Viatge","","","VT12","997-6","",""
"997-2","997-merged_252f999e9f62d8411e84","997-2514_0200","Llevant-L.Planes","","","VT13","997-1","",""
"997-3","997-2514","997-2514_0281","Francesc Macià","","","VT13","997-12","",""
"997-3","997-2514","997-2514_0265","Francesc Macià","","","VT13","997-12","",""
"997-2","997-2514","997-2514_0438","Francesc Macià","","","VT13","997-3","",""
"997-1","997-2514","997-2514_0439","Bon Viatge","","","VT13","997-8","",""
"997-1","997-2514","997-2514_0440","Francesc Macià","","","VT13","997-9","",""
"997-2","997-2514","997-2514_0441","Llevant-L.Planes","","","VT13","997-1","",""
"997-2","997-2514","997-2514_0442","Francesc Macià","","","VT13","997-2","",""
"997-3","997-merged_0e2e275090ff1ecbeb9c","997-2514_0443","Sant Feliu|C.C.","","","VT13","997-11","",""
"997-3","997-2514","997-2514_0444","Francesc Macià","","","VT13","997-12","",""
"997-1","997-2514","997-2514_0445","Bon Viatge","","","VT13","997-8","",""
"997-1","997-2514","997-2514_0446","Francesc Macià","","","VT13","997-7","",""
"997-1","997-2514","997-2514_0447","Bon Viatge","","","VT13","997-8","",""
"997-1","997-2514","997-2514_0448","Francesc Macià","","","VT13","997-9","",""
"997-1","997-2514","997-2514_0031","Bon Viatge","","","VT13","997-6","",""
"997-1","997-2514","997-2514_0032","Francesc Macià","","","VT13","997-9","",""
"997-1","997-2514","997-2514_0033","Bon Viatge","","","VT13","997-6","",""
"997-3","997-2514","997-2514_0261","Francesc Macià","","","VT14","997-5","",""
"997-3","997-2514","997-2514_0228","Francesc Macià","","","VT15","997-12","",""
"997-2","997-merged_252f999e9f62d8411e84","997-2514_0449","Llevant-L.Planes","","","VT15","997-10","",""
"997-2","997-2514","997-2514_0450","Francesc Macià","","","VT15","997-3","",""
"997-3","997-2514","997-2514_0451","Sant Feliu|C.C.","","","VT15","997-4","",""
"997-3","997-2514","997-2514_0452","Francesc Macià","","","VT15","997-5","",""
"997-1","997-2514","997-2514_0453","Bon Viatge","","","VT15","997-6","",""
"997-1","997-2514","997-2514_0454","Francesc Macià","","","VT15","997-7","",""
"997-2","997-2514","997-2514_0455","Llevant-L.Planes","","","VT15","997-10","",""
"997-2","997-2514","997-2514_0456","Francesc Macià","","","VT15","997-3","",""
"997-1","997-2514","997-2514_0457","Bon Viatge","","","VT15","997-8","",""
"997-3","997-2514","997-2514_0289","Francesc Macià","","","VT16","997-12","",""
"997-3","997-2514","997-2514_0226","Francesc Macià","","","VT16","997-5","",""
"997-3","997-2514","997-2514_0459","Sant Feliu|C.C.","","","VT16","997-4","",""
"997-3","997-2514","997-2514_0460","Francesc Macià","","","VT16","997-5","",""
"997-1","997-2514","997-2514_0461","Bon Viatge","","","VT16","997-6","",""
"997-1","997-2514","997-2514_0462","Francesc Macià","","","VT16","997-7","",""
"997-2","997-2514","997-2514_0463","Llevant-L.Planes","","","VT16","997-10","",""
"997-2","997-2514","997-2514_0464","Francesc Macià","","","VT16","997-3","",""
"997-3","997-2514","997-2514_0465","Sant Feliu|C.C.","","","VT16","997-4","",""
"997-3","997-2514","997-2514_0466","Francesc Macià","","","VT16","997-5","",""
"997-1","997-2514","997-2514_0467","Bon Viatge","","","VT16","997-6","",""
"997-3","997-2514","997-2514_0293","Francesc Macià","","","VT17","997-12","",""
"997-3","997-2514","997-2514_0295","Francesc Macià","","","VT17","997-12","",""
"997-3","997-2514","997-2514_0469","Francesc Macià","","","VT17","997-5","",""
"997-3","997-2514","997-2514_0470","Sant Feliu|C.C.","","","VT17","997-11","",""
"997-3","997-2514","997-2514_0471","Francesc Macià","","","VT17","997-12","",""
"997-1","997-2514","997-2514_0472","Bon Viatge","","","VT17","997-8","",""
"997-1","997-2514","997-2514_0473","Francesc Macià","","","VT17","997-9","",""
"997-2","997-merged_252f999e9f62d8411e84","997-2514_0474","Llevant-L.Planes","","","VT17","997-1","",""
"997-2","997-2514","997-2514_0475","Francesc Macià","","","VT17","997-2","",""
"997-1","997-2514","997-2514_0476","Bon Viatge","","","VT17","997-6","",""
"997-1","997-2514","997-2514_0477","Francesc Macià","","","VT17","997-7","",""
"997-3","997-2514","997-2514_0478","Sant Feliu|C.C.","","","VT17","997-4","",""
"997-3","997-2514","997-2514_0479","Francesc Macià","","","VT17","997-12","",""
"997-2","997-2514","997-2514_0184","Llevant-L.Planes","","","VT17","997-10","",""
"997-2","997-2514","997-2514_0185","Francesc Macià","","","VT17","997-2","",""
"997-1","997-merged_252f999e9f62d8411e84","997-2514_0106","Bon Viatge","","","VT17","997-6","",""
"997-3","997-2514","997-2514_0291","Francesc Macià","","","VT18","997-12","",""
"997-3","997-2514","997-2514_0307","Francesc Macià","","","VT20","997-12","",""
"997-3","997-2514","997-2514_0251","Francesc Macià","","","VT20","997-5","",""
"997-2","997-2514","997-2514_0480","Llevant-L.Planes","","","VT20","997-1","",""
"997-2","997-2514","997-2514_0481","Francesc Macià","","","VT20","997-2","",""
"997-3","997-2514","997-2514_0482","Sant Feliu|C.C.","","","VT20","997-11","",""
"997-3","997-2514","997-2514_0483","Francesc Macià","","","VT20","997-12","",""
"997-1","997-2514","997-2514_0484","Bon Viatge","","","VT20","997-8","",""
"997-1","997-2514","997-2514_0485","Francesc Macià","","","VT20","997-9","",""
"997-2","997-2514","997-2514_0486","Llevant-L.Planes","","","VT20","997-1","",""
"997-2","997-2514","997-2514_0487","Francesc Macià","","","VT20","997-2","",""
"997-2","997-2514","997-2514_0488","Llevant-L.Planes","","","VT20","997-1","",""
"997-2","997-2514","997-2514_0489","Francesc Macià","","","VT20","997-3","",""
"997-3","997-2514","997-2514_0490","Sant Feliu|C.C.","","","VT20","997-4","",""
"997-3","997-2514","997-2514_0299","Francesc Macià","","","VT20","997-12","",""
"997-2","997-2514","997-2514_0196","Llevant-L.Planes","","","VT20","997-10","",""
"997-1","997-2514","997-2514_0492","Francesc Macià","","","VT21","997-7","",""
"997-3","997-2514","997-2514_0493","Sant Feliu|C.C.","","","VT21","997-4","",""
"997-3","997-2514","997-2514_0494","Francesc Macià","","","VT21","997-5","",""
"997-1","997-2514","997-2514_0495","Bon Viatge","","","VT21","997-6","",""
"997-1","997-2514","997-2514_0496","Francesc Macià","","","VT21","997-7","",""
"997-2","997-2514","997-2514_0497","Llevant-L.Planes","","","VT21","997-10","",""
"997-2","997-2514","997-2514_0498","Francesc Macià","","","VT21","997-2","",""
"997-3","997-2514","997-2514_0499","Sant Feliu|C.C.","","","VT21","997-11","",""
"997-3","997-merged_3c5a565e04b9401be534","997-2514_0500","Francesc Macià","","","VT21","997-12","",""
"997-2","997-2514","997-2514_0501","Llevant-L.Planes","","","VT21","997-10","",""
"997-2","997-merged_3c5a565e04b9401be534","997-2514_0502","Francesc Macià","","","VT21","997-2","",""
"997-3","997-2514","997-2514_0252","Sant Feliu|C.C.","","","VT21","997-11","",""
"997-3","997-2514","997-2514_0253","Francesc Macià","","","VT21","997-5","",""
"997-2","997-merged_0e2e275090ff1ecbeb9c","997-2514_0146","Llevant-L.Planes","","","VT21","997-1","",""
"997-2","997-2514","997-2514_0147","Francesc Macià","","","VT21","997-2","",""
"997-2","997-merged_252f999e9f62d8411e84","997-2514_0149","Francesc Macià","","","VT21","997-2","",""
"997-2","997-2514","997-2514_0150","Llevant-L.Planes","","","VT21","997-1","",""
"997-2","997-2514","997-2514_0151","Francesc Macià","","","VT21","997-2","",""
"997-1","997-merged_0e2e275090ff1ecbeb9c","997-2514_0108","Bon Viatge","","","VT21","997-6","",""
"997-1","997-2514","997-2514_0504","Francesc Macià","","","VT22","997-7","",""
"997-1","997-2514","997-2514_0505","Bon Viatge","","","VT22","997-8","",""
"997-1","997-2514","997-2514_0506","Francesc Macià","","","VT22","997-9","",""
"997-2","997-2514","997-2514_0507","Llevant-L.Planes","","","VT22","997-1","",""
"997-2","997-2514","997-2514_0508","Francesc Macià","","","VT22","997-2","",""
"997-3","997-2514","997-2514_0509","Sant Feliu|C.C.","","","VT22","997-11","",""
"997-3","997-2514","997-2514_0510","Francesc Macià","","","VT22","997-12","",""
"997-3","997-2514","997-2514_0511","Sant Feliu|C.C.","","","VT22","997-4","",""
"997-3","997-2514","997-2514_0512","Francesc Macià","","","VT22","997-5","",""
"997-2","997-2514","997-2514_0513","Llevant-L.Planes","","","VT22","997-1","",""
"997-2","997-2514","997-2514_0123","Francesc Macià","","","VT22","997-3","",""
"997-3","997-2514","997-2514_0268","Sant Feliu|C.C.","","","VT22","997-4","",""
"997-3","997-2514","997-2514_0269","Francesc Macià","","","VT22","997-12","",""
"997-3","997-2514","997-2514_0270","Sant Feliu|C.C.","","","VT22","997-4","",""
"997-3","997-2514","997-2514_0271","Francesc Macià","","","VT22","997-5","",""
"997-3","997-2514","997-2514_0273","Francesc Macià","","","VT22","997-5","",""
"997-3","997-2514","997-2514_0274","Sant Feliu|C.C.","","","VT22","997-11","",""
"997-3","997-merged_0e2e275090ff1ecbeb9c","997-2514_0275","Francesc Macià","","","VT22","997-5","",""
